timestamp,media_cpu_percent,media_memory_percent,media_network_receive_bytes,media_network_transmit_bytes
2026-06-03 06:59:17+00:00,0.9280149520720044,17.876635443350942,46.46682970817442,1083.4634507489502
2026-06-03 07:04:17+00:00,0.8801169590806808,18.185038129357,46.46666666666666,1083.3157894736842
2026-06-03 07:09:17+00:00,0.8835703517219144,17.96510938109782,46.46682970817441,1083.473977101674
2026-06-03 07:14:17+00:00,0.9544410955250556,18.60328082354138,46.46650362630306,1083.2593569847122
2026-06-03 07:19:17+00:00,0.8821637426878937,18.564951237354155,46.46666666666666,1082.9649122807016
2026-06-03 07:24:17+00:00,0.939545350280909,18.125292726357845,46.467318839562665,1083.0713413521594
2026-06-03 07:29:17+00:00,0.881871345033602,18.173770574170234,46.46666666666666,1083.6280701754386
2026-06-03 07:34:17+00:00,0.8777777777374922,18.219512371054268,46.71228070175438,1083.4035087719296
2026-06-03 07:39:17+00:00,0.9349057199653004,18.601216348749983,46.4663405870836,1083.3152048055804
2026-06-03 07:44:17+00:00,0.8804093567621862,20.114948961457245,46.46666666666666,1082.8070175438595
2026-06-03 07:49:17+00:00,0.8737549533316411,18.755007284113766,46.467318839562665,1083.8924055074458
2026-06-03 07:54:17+00:00,0.9340285331853976,18.81863290479314,46.4663405870836,1083.483624676318
2026-06-03 07:59:17+00:00,0.8756755871102655,19.285577305502223,46.46682970817441,1083.6143284713278
2026-06-03 08:04:17+00:00,0.9377744873562222,17.640190896760586,46.46650362630307,1083.4663738021973
2026-06-03 08:09:17+00:00,0.9359649122469448,20.039334463073637,46.46666666666666,1083.4035087719296
2026-06-03 08:14:17+00:00,0.869298245627121,18.57791016947845,46.46666666666666,1082.9438596491227
2026-06-03 08:19:17+00:00,0.874561403540369,19.08492527969281,46.46666666666666,1083.5403508771929
2026-06-03 08:24:17+00:00,0.9336809345051336,17.990529781541255,46.46650362630307,1083.4242686867767
2026-06-03 08:29:17+00:00,0.8722222222244085,18.87521941262956,46.71228070175438,1083.1333333333332
2026-06-03 08:34:17+00:00,0.931176125215842,19.41894735166437,46.46699275082633,1083.4497084190066
2026-06-03 08:39:17+00:00,0.932748538049836,18.29420656139835,46.46666666666666,1083.39649122807
2026-06-03 08:44:17+00:00,0.871874404212619,19.32935412035589,46.46682970817442,1083.0985371878498
2026-06-03 08:49:17+00:00,0.8667927499381989,18.156210101848245,46.4671557946224,1083.1271908125348
2026-06-03 08:54:17+00:00,0.9326933310920538,19.42899612052852,46.46682970817442,1083.663451450707
2026-06-03 08:59:17+00:00,0.8690612781192328,19.509336525061105,46.46650362630307,1083.1435679173055
2026-06-03 09:04:17+00:00,0.9349221220624172,18.938994272450483,46.4671557946224,1083.481580507865
2026-06-03 09:09:17+00:00,0.9222774657007164,19.40551582892518,46.46650362630307,1083.0804102441746
2026-06-03 09:14:17+00:00,0.8798245613719189,20.27291859278434,46.46666666666666,1083.39649122807
2026-06-03 09:19:17+00:00,0.9035087719407358,18.930910485616703,46.46666666666666,1083.8070175438595
2026-06-03 09:24:17+00:00,0.9323457240134444,18.02187000126605,46.46699275082633,1083.5935690776778
2026-06-03 09:29:17+00:00,0.8877192982281912,18.651907910495314,46.46666666666666,1082.99649122807
2026-06-03 09:34:17+00:00,0.9432748537674058,18.012741540441446,46.71228070175438,1083.0210526315789
2026-06-03 09:39:17+00:00,0.8883594560792147,18.02699387845914,46.46650362630306,1084.210230841295
2026-06-03 09:44:17+00:00,0.8667373109177703,18.22650173751671,46.467318839562665,1083.453802860391
2026-06-03 09:49:17+00:00,0.8687134502096256,18.035997973332464,46.46666666666666,1083.659649122807
2026-06-03 09:54:17+00:00,0.87162213528417,18.922279488597265,46.46585147628989,1083.0546832511711
2026-06-03 09:59:17+00:00,0.93018849385615,18.879025010739003,46.467318839562665,1083.7766144086231
2026-06-03 10:04:17+00:00,0.9438044811864188,18.719413748854898,46.46682970817441,1084.0178386590828
2026-06-03 10:09:17+00:00,0.8795321637993396,19.449790107584008,46.46666666666666,1084.0631578947368
2026-06-03 10:14:17+00:00,0.9560852260833884,18.81413085735648,46.46682970817442,1083.6143284713282
2026-06-03 10:19:17+00:00,0.8726254552686754,18.88049252896421,46.4663405870836,1083.395905993642
2026-06-03 10:24:17+00:00,0.8724592016547916,17.699015991720213,46.46682970817442,1083.0423966399885
2026-06-03 10:29:17+00:00,0.9342657277345552,18.838680696140894,46.71211679959018,1083.3716372925007
2026-06-03 10:34:17+00:00,0.9301169590523556,19.02144889815498,46.46666666666666,1083.6947368421052
2026-06-03 10:39:17+00:00,0.8769005847746314,18.978517771770075,46.46666666666666,1083.5614035087715
2026-06-03 10:44:17+00:00,0.9305913258034052,18.75254483827825,46.46699275082633,1083.3058477603352
2026-06-03 10:49:17+00:00,0.8798245613719331,18.764309857270167,46.46666666666666,1082.8280701754384
2026-06-03 10:54:17+00:00,0.8742135936545736,20.0219232298932,46.46682970817441,1082.8353783697485
2026-06-03 10:59:17+00:00,0.9394736842072716,18.182376697999423,46.46666666666666,1083.0842105263157
2026-06-03 11:04:17+00:00,1.0152595955248245,19.020105745881068,46.46650362630306,1083.0733927249375
2026-06-03 11:09:17+00:00,0.8736842105502944,18.020253243899287,46.46666666666666,1083.4491228070174
2026-06-03 11:14:17+00:00,0.9324561403683164,20.1043778555977,46.46666666666666,1083.0070175438595
2026-06-03 11:19:17+00:00,0.8733918128415468,18.167179178751923,46.46666666666666,1083.7228070175438
2026-06-03 11:24:17+00:00,0.8781255738425671,18.85949955638665,46.46650362630306,1083.5049701579992
2026-06-03 11:29:17+00:00,0.9328037445112471,19.464042445601716,46.46650362630306,1083.4067248886845
2026-06-03 11:34:17+00:00,0.9366213326992324,19.400143219829506,46.71293632191329,1083.0292354980422
2026-06-03 11:39:17+00:00,0.8743798289374496,18.128352128759552,46.4663405870836,1082.6731040483926
2026-06-03 11:44:17+00:00,0.9401136604100911,19.656088347581942,46.46650362630307,1082.904972263255
2026-06-03 11:49:17+00:00,0.8794767700350974,19.125742184905803,46.46682970817442,1083.1862567938836
2026-06-03 11:54:17+00:00,0.8757309940758091,18.44202793110027,46.46666666666666,1083.0350877192982
2026-06-03 11:59:17+00:00,0.9289473684352316,20.19155838745118,46.46666666666666,1083.3263157894737
2026-06-03 12:04:17+00:00,0.9197011482873164,18.861340172465724,46.4663405870836,1083.2064336390622
2026-06-03 12:09:17+00:00,0.8825115233219663,20.61241276661262,46.46650362630307,1082.0909400317894
2026-06-03 12:14:17+00:00,0.8760787973625384,18.1054687937224,46.46650362630307,1082.6242714937844
2026-06-03 12:19:17+00:00,0.904623057189596,19.45421753544989,46.46682970817442,1082.6213425310266
2026-06-03 12:24:17+00:00,0.8751461989033942,18.114124663932103,46.46666666666666,1083.4140350877192
2026-06-03 12:29:17+00:00,0.8830409357052105,19.38534367162613,46.46666666666666,1083.277192982456
2026-06-03 12:34:17+00:00,0.93192655462623,18.776870818350343,46.46650362630307,1082.9365510998207
2026-06-03 12:39:17+00:00,0.86748842392727,19.360072510324244,46.7124446050688,1083.9195927003254
2026-06-03 12:44:17+00:00,0.8730439989335963,19.419668674181857,46.46682970817441,1083.5195912968115
2026-06-03 12:49:17+00:00,0.9303541416228996,20.065476186034548,46.46682970817441,1083.6809953719137
2026-06-03 12:54:17+00:00,0.8742135937362718,19.490457773655457,46.46682970817441,1083.6739778034307
2026-06-03 12:59:17+00:00,0.8826931556811672,19.731777465536325,46.46682970817442,1084.0494177172552
2026-06-03 13:04:17+00:00,0.9376089188886284,18.35335500783133,46.46699275082633,1083.4497084190066
2026-06-03 13:09:17+00:00,0.9189505928755324,17.58750947979464,46.46682970817442,1083.0599405611952
2026-06-03 13:14:17+00:00,0.9419949145634804,20.016127776563145,46.46699275082633,1083.0146176464398
2026-06-03 13:19:17+00:00,0.9215660131281992,18.998167592073717,46.466014512077024,1083.2760241961516
2026-06-03 13:24:17+00:00,0.9616959063684902,20.83072475750505,46.46666666666666,1082.7473684210524
2026-06-03 13:29:17+00:00,0.8833333333594879,17.480306029783655,46.46666666666666,1083.4
2026-06-03 13:34:17+00:00,0.9257309941564102,19.175836790084954,46.46666666666666,1083.7719298245613
2026-06-03 13:39:17+00:00,0.926078621896238,18.777094677062667,46.46650362630307,1083.6453205427351
2026-06-03 13:44:17+00:00,0.8774853801648987,18.75722099804671,46.46666666666666,1083.6070175438597
2026-06-03 13:49:17+00:00,0.9261338517031704,18.253613514897676,46.4663405870836,1083.357309773265
2026-06-03 13:54:17+00:00,0.8880670593964197,19.52647415314871,46.46650362630306,1083.3611110136453
2026-06-03 13:59:17+00:00,0.8790027636730713,18.73486000000497,46.46650362630307,1083.3786548117375
2026-06-03 14:04:17+00:00,0.9326933311465524,18.341117398224505,46.46682970817441,1083.2564324787104
2026-06-03 14:09:17+00:00,0.9297693442896532,18.563682704651008,46.46682970817441,1083.2564324787104
2026-06-03 14:14:17+00:00,0.8763711940181196,18.58156652844635,46.46650362630306,1083.747074571668
2026-06-03 14:19:17+00:00,0.9298245614253062,18.539257231817885,46.46666666666666,1083.6315789473683
2026-06-03 14:24:17+00:00,0.8757309941574931,19.64293042993558,46.46666666666666,1083.5403508771929
2026-06-03 14:29:17+00:00,0.8730994152144973,18.87372702121409,46.46666666666666,1083.0631578947368
2026-06-03 14:34:17+00:00,0.9280701753906868,18.711777679445763,46.46666666666666,1083.154385964912
2026-06-03 14:39:17+00:00,0.9249090353829246,19.034780928133145,46.46650362630307,1083.1049715615034
2026-06-03 14:44:17+00:00,0.8673068982948138,18.79164549336346,46.46650362630306,1083.638303023498
2026-06-03 14:49:17+00:00,0.8785995740215924,17.893126368491842,46.7124446050688,1082.8704662121622
2026-06-03 14:54:17+00:00,0.8807017543347797,19.60027290864351,46.46666666666666,1083.010526315789
2026-06-03 14:59:17+00:00,0.8746168142481565,19.45849572417423,46.46650362630306,1082.8172532727954
2026-06-03 15:04:17+00:00,0.8681286549555267,20.06888381309986,46.46666666666666,1083.1263157894737
2026-06-03 15:09:17+00:00,0.9801719994171804,17.553880926566134,46.46650362630307,1083.617250465788
2026-06-03 15:14:17+00:00,0.8760233917845568,19.26445996697338,46.46666666666666,1083.161403508772
2026-06-03 15:19:17+00:00,0.898593338288606,19.79358734332688,46.46650362630306,1083.0242700902802
2026-06-03 15:24:17+00:00,0.9309941520696584,20.410815559573404,46.46666666666666,1083.578947368421
2026-06-03 15:29:17+00:00,0.8880116959369531,18.49311746388972,46.46666666666666,1083.4736842105262
2026-06-03 15:34:17+00:00,0.8900584795441517,18.944814598970797,46.46666666666666,1083.656140350877
2026-06-03 15:39:17+00:00,0.9974234008698916,18.052538644853875,46.46650362630307,1083.0172525710436
2026-06-03 15:44:17+00:00,0.875146198794468,18.079625549044582,46.71228070175438,1083.2350877192982
2026-06-03 15:49:17+00:00,0.8746168142209143,18.19983767756038,46.46650362630306,1083.1997080711997
2026-06-03 15:54:17+00:00,0.9230441743989388,18.24572871358596,46.46682970817442,1083.6459075295002
2026-06-03 15:59:17+00:00,0.8760787974170086,18.709514219132306,46.46650362630307,1083.5154964368546
2026-06-03 16:04:17+00:00,0.8821083583206786,19.60932674989734,46.46682970817442,1083.7581886252235
2026-06-03 16:09:17+00:00,0.9797695196188414,18.2649059432747,46.46682970817441,1083.4002926326057
2026-06-03 16:14:17+00:00,0.8733918128687748,19.39937215093152,46.46666666666666,1082.7087719298245
2026-06-03 16:19:17+00:00,0.8734472276803444,18.76333980285012,46.46650362630307,1083.8628636390752
2026-06-03 16:24:17+00:00,0.943859649075975,18.75174889619,46.46666666666666,1082.8912280701754
2026-06-03 16:29:17+00:00,0.8824007569736949,19.791597488106262,46.46682970817442,1083.140642598746
2026-06-03 16:34:17+00:00,0.8755494114014368,18.536421688128502,46.4663405870836,1083.2029248917552
2026-06-03 16:39:17+00:00,0.986147271208921,19.475956703735186,46.46699275082633,1083.6356746363133
2026-06-03 16:44:17+00:00,0.8655525185792925,18.23742106803986,46.46650362630306,1083.1330416384503
2026-06-03 16:49:17+00:00,0.8836257310137654,18.991277718372316,46.71228070175438,1083.0736842105262
2026-06-03 16:54:17+00:00,0.924909035382953,19.51229643470178,46.46650362630306,1083.0067262921882
2026-06-03 16:59:17+00:00,0.8932748537685171,19.31353477135196,46.46666666666666,1083.357894736842
2026-06-03 17:04:17+00:00,0.8709417844020351,18.64780383410278,46.46699275082633,1083.2988301672294
2026-06-03 17:09:17+00:00,0.9861472711272228,18.22329309597346,46.46699275082633,1084.1865556951277
2026-06-03 17:14:17+00:00,0.8742690058860916,19.671161500878146,46.46666666666666,1083.4877192982456
2026-06-03 17:19:17+00:00,0.8778331771597578,18.84606803364745,46.46650362630307,1083.8207585236544
2026-06-03 17:24:17+00:00,0.8833887132341829,20.12084390754835,46.46650362630307,1083.301462100133
2026-06-03 17:29:17+00:00,0.8746168141664441,18.394495264517676,46.46650362630306,1083.7856709274702
2026-06-03 17:34:17+00:00,0.8812865496705768,18.67377144473189,46.46666666666666,1083.1649122807016
2026-06-03 17:39:17+00:00,0.8729178508982898,17.975779979718396,46.4663405870836,1083.4976596655465
2026-06-03 17:44:17+00:00,0.9169590643373056,19.617584649062916,46.71228070175438,1082.6491228070174
2026-06-03 17:49:17+00:00,0.874561403485913,17.482395377765304,46.46666666666666,1082.915789473684
2026-06-03 17:54:17+00:00,0.8775961806181272,20.14449831148348,46.4663405870836,1082.9467863383416
2026-06-03 17:59:17+00:00,0.9306465402759015,20.05279085900309,46.46682970817441,1083.4915210228808
2026-06-03 18:04:17+00:00,0.8722222222516365,18.765379404451256,46.46666666666666,1083.5543859649122
2026-06-03 18:09:17+00:00,0.8743397568752016,17.56972514876033,46.467318839562665,1083.555558674508
2026-06-03 18:14:17+00:00,0.9794771210202952,18.680586698862523,46.46682970817441,1083.677486587672
2026-06-03 18:19:17+00:00,0.8959617686064121,18.94406840326306,46.46650362630306,1083.420759927158
2026-06-03 18:24:17+00:00,0.8757309941847353,20.15459682672813,46.46666666666666,1083.0877192982457
2026-06-03 18:29:17+00:00,0.9279597283113504,18.57539797726242,46.46699275082633,1082.9444417153804
2026-06-03 18:34:17+00:00,0.8698276134509086,18.56704058533581,46.46682970817442,1082.5967810413372
2026-06-03 18:39:17+00:00,0.8731548309975778,19.06903131111809,46.46650362630306,1083.1646204750157
2026-06-03 18:44:17+00:00,0.9853250947340656,18.69222735190316,46.46682970817442,1082.5616931989236
2026-06-03 18:49:17+00:00,0.8678916916059194,18.36355301583701,46.71211679959018,1082.8137445131772
2026-06-03 18:54:17+00:00,0.8719298245428888,18.717523386395307,46.46666666666666,1082.5508771929824
2026-06-03 18:59:17+00:00,0.9409356725603856,19.37917512044221,46.46666666666666,1083.1087719298243
2026-06-03 19:04:17+00:00,0.8809941520435274,18.04425587249804,46.46666666666666,1082.775438596491
2026-06-03 19:09:17+00:00,0.8813419368358808,19.56256515221273,46.46650362630307,1082.5681313398902
2026-06-03 19:14:17+00:00,0.98070175438707,19.285975276546356,46.46666666666666,1083.459649122807
2026-06-03 19:19:17+00:00,0.9532715089844856,18.11996986364268,46.46650362630307,1083.8102322447992
2026-06-03 19:24:17+00:00,0.8785995739943928,19.928101556240897,46.46682970817441,1083.9967859536348
2026-06-03 19:29:17+00:00,0.9474235762817642,18.84795839610705,46.46650362630306,1083.1891817923445
2026-06-03 19:34:17+00:00,0.8730439989880807,20.43275371338076,46.46682970817441,1083.0353790715053
2026-06-03 19:39:17+00:00,0.8730439989336105,18.805052142912395,46.46682970817441,1083.3511696532266
2026-06-03 19:44:17+00:00,0.9762607354286814,18.686780123236712,46.46682970817441,1082.8002905273352
2026-06-03 19:49:17+00:00,0.8729885823727415,20.77053163708125,46.46699275082633,1082.9479505119334
2026-06-03 19:54:17+00:00,0.8780147766883744,18.126387146729183,46.71244460506878,1082.617833746785
2026-06-03 19:59:17+00:00,0.9067251462467708,17.78656962142756,46.46666666666666,1082.7543859649122
2026-06-03 20:04:17+00:00,0.8839735064908609,19.37382738453679,46.46650362630306,1084.1611082066377
2026-06-03 20:09:17+00:00,0.8763711939636494,17.597657741419802,46.46650362630307,1083.7049694562477
2026-06-03 20:14:17+00:00,0.9386681450336454,18.57442792284237,46.467318839562665,1083.5766116015664
2026-06-03 20:19:17+00:00,0.9380668839028772,18.79313788477892,46.46650362630306,1083.915495033351
2026-06-03 20:24:17+00:00,0.8790027637275415,19.20416735378855,46.46650362630307,1083.63479426388
2026-06-03 20:29:17+00:00,0.8695352146617381,18.903326117620843,46.46682970817442,1083.5301176495357
2026-06-03 20:34:17+00:00,0.9388888888714746,19.450113459057363,46.46666666666666,1083.9087719298243
2026-06-03 20:39:17+00:00,0.8883594559975165,19.4900846758016,46.46650362630306,1083.048831407609
2026-06-03 20:44:17+00:00,0.9345029238938451,19.56467937338464,46.46666666666666,1082.6456140350876
2026-06-03 20:49:17+00:00,0.9146912002920402,18.911111426171523,46.467318839562665,1082.9660767168664
2026-06-03 20:54:17+00:00,0.8746321585244488,19.00955951321177,46.467318839562665,1083.0011649286307
2026-06-03 20:59:17+00:00,0.8730439989608385,20.074828505571475,46.71244460506878,1083.000291229092
2026-06-03 21:04:17+00:00,0.9436775882546868,18.214836211285814,46.4663405870836,1082.9713475694907
2026-06-03 21:09:17+00:00,0.8795875569569631,19.241427392794684,46.46650362630307,1082.701464205389
2026-06-03 21:14:17+00:00,0.9370793113502032,19.52704623652464,46.46682970817441,1082.8845013491275
2026-06-03 21:19:17+00:00,0.9587551096270062,18.749684421398605,46.46585147628989,1083.0687180926652
2026-06-03 21:24:17+00:00,0.8728070175057496,19.36022174946579,46.46666666666666,1083.3684210526314
2026-06-03 21:29:17+00:00,0.8742135937090438,17.472620213994006,46.46682970817441,1083.123098677539
2026-06-03 21:34:17+00:00,0.9335705270783592,18.092335749266308,46.46682970817441,1083.3406433005027
2026-06-03 21:39:17+00:00,0.872862434423709,19.45590891238742,46.46650362630306,1083.2733920231858
2026-06-03 21:44:17+00:00,0.9291845467930102,19.445984509474567,46.46682970817441,1083.393275064123
2026-06-03 21:49:17+00:00,0.9218193343720033,18.625417962870795,46.46699275082633,1083.540937129383
2026-06-03 21:54:17+00:00,0.871985244484236,18.81830955331979,46.46650362630306,1083.5505840330384
2026-06-03 21:59:17+00:00,0.8741982569101481,18.71687668344861,46.71162509999859,1083.644440078034
2026-06-03 22:04:17+00:00,0.9371345029457672,19.49570601679985,46.46666666666666,1083.1929824561405
2026-06-03 22:09:17+00:00,0.8733918128960028,19.24406395096201,46.46666666666666,1082.817543859649
2026-06-03 22:14:17+00:00,0.9262605599905668,18.036520310327877,46.46682970817441,1082.8213432327832
2026-06-03 22:19:17+00:00,0.9180733967531296,19.279931091313703,46.46682970817441,1082.6494128049571
2026-06-03 22:24:17+00:00,0.8774299792733871,18.863877237872018,46.46682970817442,1082.9932736606097
2026-06-03 22:29:17+00:00,0.877248383875866,18.719786846708764,46.46650362630307,1082.964621176768
2026-06-03 22:34:17+00:00,0.878654970782037,18.21772150135571,46.46666666666666,1083.2666666666669
2026-06-03 22:39:17+00:00,0.8731548310520196,18.01980552647465,46.46650362630307,1082.9260248209655
2026-06-03 22:44:17+00:00,0.8711080546264611,18.10106623904678,46.46650362630307,1083.0628664460828
2026-06-03 22:49:17+00:00,0.8769005848018594,19.31142055018005,46.46666666666666,1082.8666666666666
2026-06-03 22:54:17+00:00,0.9512798740256015,19.509038046778016,46.4663405870836,1082.750296489147
2026-06-03 22:59:17+00:00,0.9488855594233884,18.30368324688656,46.46650362630307,1084.0032140238106
2026-06-03 23:04:17+00:00,0.9709975591025852,19.1652656842254,46.7124446050688,1084.147663676013
2026-06-03 23:09:17+00:00,0.9291130268869664,19.0515952047474,46.46617754900826,1082.9886001199986
2026-06-03 23:14:17+00:00,0.868768881518136,19.56224180073938,46.46650362630307,1083.1260241192138
2026-06-03 23:19:17+00:00,0.9299349946703046,18.52900947743168,46.4663405870836,1083.7046757566611
2026-06-03 23:24:17+00:00,0.9345029239755293,19.9151426241166,46.46666666666666,1083.635087719298
2026-06-03 23:29:17+00:00,0.8754385963942894,18.66695619060127,46.46666666666666,1083.378947368421
2026-06-03 23:34:17+00:00,0.8690612781737173,19.230532935461785,46.46650362630306,1083.2804095424224
2026-06-03 23:39:17+00:00,0.9312865496150238,18.9057636902661,46.46666666666666,1083.249122807017
2026-06-03 23:44:17+00:00,0.8661373117814861,19.353381622144905,46.46650362630306,1083.266374503949
2026-06-03 23:49:17+00:00,0.915844739714089,18.9832188047288,46.46650362630306,1082.985673734478
2026-06-03 23:54:17+00:00,0.9316341579706772,18.76682204948621,46.46650362630307,1083.1716379942527
2026-06-03 23:59:17+00:00,0.8638535870065311,19.4699373916928,46.4663405870836,1082.620472838787
2026-06-04 00:04:17+00:00,0.8713450293160321,18.611638215467984,46.71228070175438,1082.9614035087718
2026-06-04 00:09:17+00:00,0.9313417613968368,19.622385174782664,46.46650362630306,1083.2979533405144
2026-06-04 00:14:17+00:00,0.8733918128415326,18.981801032884093,46.46666666666666,1083.4421052631578
2026-06-04 00:19:17+00:00,0.997953216289318,18.777965238721684,46.46666666666666,1083.557894736842
2026-06-04 00:24:17+00:00,1.9049707602448225,19.38743301960778,46.46666666666666,1083.9017543859648
2026-06-04 00:29:17+00:00,0.8768451819401264,18.9401633123926,46.46682970817442,1083.0178351502989
2026-06-04 00:34:17+00:00,0.8680732212877444,18.281421741605865,46.46682970817442,1083.4809946701569
2026-06-04 00:39:17+00:00,0.9294054214634002,18.33713768778325,46.46617754900826,1083.2412290396944
2026-06-04 00:44:17+00:00,0.8748538011946465,19.5243599319768,46.46666666666666,1082.978947368421
2026-06-04 00:49:17+00:00,0.9222222222505394,18.3092548415043,46.46666666666666,1082.1929824561405
2026-06-04 00:54:17+00:00,0.9303541416773696,18.43797360108825,46.46682970817441,1081.8459012136884
2026-06-04 00:59:17+00:00,0.881871345006374,18.864175716155103,46.46666666666666,1082.9929824561402
2026-06-04 01:04:17+00:00,0.8801723503225531,18.89459562784036,46.46650362630307,1083.0102350518068
2026-06-04 01:09:17+00:00,0.8788919727835633,20.173624817275325,46.71244460506878,1082.6634479419224
2026-06-04 01:14:17+00:00,0.8711080546265038,18.277864875399,46.46650362630306,1082.3365532050764
2026-06-04 01:19:17+00:00,0.9940246243283326,19.64499490472697,46.46617754900826,1083.0236874699565
2026-06-04 01:24:17+00:00,0.8886674432160362,18.23070530667027,46.467318839562665,1083.0187090345128
2026-06-04 01:29:17+00:00,1.184264850539236,18.08370475224685,46.46650362630306,1083.8032147255622
2026-06-04 01:34:17+00:00,0.8769005847201754,18.33937627490646,46.46666666666666,1083.3684210526314
2026-06-04 01:39:17+00:00,0.8712341841354885,17.68130628025668,46.46699275082633,1083.4426908259006
2026-06-04 01:44:17+00:00,0.9325665550917676,19.05574902752044,46.4663405870836,1083.3994147409492
2026-06-04 01:49:17+00:00,0.9400584795702968,18.293733970783453,46.46666666666666,1082.835087719298
2026-06-04 01:54:17+00:00,0.8652046783309828,19.688373748536524,46.46666666666666,1083.178947368421
2026-06-04 01:59:17+00:00,0.9403508772245884,18.97468730047037,46.46666666666666,1082.575438596491
2026-06-04 02:04:17+00:00,0.8836257310954636,17.693568763053758,46.46666666666666,1083.19649122807
2026-06-04 02:09:17+00:00,0.8633393918499337,19.0968892842068,46.46699275082633,1083.137425525793
2026-06-04 02:14:17+00:00,0.9342105262395392,19.068185622649324,46.71228070175438,1083.638596491228
2026-06-04 02:19:17+00:00,0.9266634151801584,18.39884807281278,46.46650362630306,1083.4979526387624
2026-06-04 02:24:17+00:00,0.8746168141936863,19.72628049048937,46.46650362630306,1083.5716365907483
2026-06-04 02:29:17+00:00,0.928781706414199,19.390790900292583,46.4671557946224,1083.5447390674287
2026-06-04 02:34:17+00:00,0.8742135936817874,19.066469372521546,46.46682970817442,1083.189765578125
2026-06-04 02:39:17+00:00,0.8732102464734481,18.146061840223084,46.4663405870836,1083.3994147409492
2026-06-04 02:44:17+00:00,0.9429824561403564,18.24659927524498,46.46666666666666,1083.3263157894737
2026-06-04 02:49:17+00:00,0.9219298245690482,19.02704536596298,46.46666666666666,1083.0421052631575
2026-06-04 02:54:17+00:00,0.8680732213694711,19.6335532372084,46.46682970817441,1083.372222358675
2026-06-04 02:59:17+00:00,0.9321637426867966,19.02784130805123,46.46666666666666,1083.0912280701752
2026-06-04 03:04:17+00:00,0.966666666654703,18.81435471606881,46.46666666666666,1082.9894736842105
2026-06-04 03:09:17+00:00,0.9093014361007334,18.698818747321468,46.46682970817441,1083.4318716907778
2026-06-04 03:14:17+00:00,0.9479698474100786,18.27037804513141,46.71310022982858,1082.836540991947
2026-06-04 03:19:17+00:00,0.9587168142056016,18.87972146006621,46.46682970817441,1082.6739742946463
2026-06-04 03:24:17+00:00,0.8745059923892882,18.33927678214543,46.46682970817441,1082.537131709234
2026-06-04 03:29:17+00:00,0.9358545205696772,17.636335552270634,46.46699275082633,1082.7479491084148
2026-06-04 03:34:17+00:00,0.8737950377599049,18.972597952488723,46.4663405870836,1082.6836302903137
2026-06-04 03:39:17+00:00,0.8628654970422645,18.680735938004062,46.46666666666666,1082.438596491228
2026-06-04 03:44:17+00:00,0.8813573991801462,19.48879126990819,46.467318839562665,1082.5976504933403
2026-06-04 03:49:17+00:00,0.8912834224442037,19.12860260178545,46.46650362630306,1082.6909379265337
2026-06-04 03:54:17+00:00,0.8836257309593094,19.12813001117055,46.46666666666666,1082.5263157894735
2026-06-04 03:59:17+00:00,0.8748538012218887,19.12952290982498,46.46666666666666,1082.6456140350876
2026-06-04 04:04:17+00:00,0.940990850295094,19.06850897412268,46.46650362630307,1082.8453233497428
